[2024-05-14 15:24:12] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.19ms 
[2024-05-14 15:24:12] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.46ms 
[2024-05-14 15:24:13] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.04ms 
[2024-05-14 15:24:13] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.22ms 
[2024-05-14 15:24:15] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.02ms 
[2024-05-14 15:24:15] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.24ms 
[2024-05-14 15:24:19] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 3.11ms 
[2024-05-14 15:24:19] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 3.39ms 
[2024-05-14 15:24:30] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.16ms 
[2024-05-14 15:24:30] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.42ms 
[2024-05-14 15:27:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.19ms 
[2024-05-14 15:27:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.57ms 
[2024-05-14 15:27:22] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 404 | Duration : 0.03ms 
[2024-05-14 15:27:22] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 404 | Duration : 0.38ms 
[2024-05-14 15:27:31] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.25ms 
[2024-05-14 15:27:31] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.69ms 
[2024-05-14 15:28:52] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.19ms 
[2024-05-14 15:28:52] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.55ms 
[2024-05-14 15:29:03] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.18ms 
[2024-05-14 15:29:03] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.50ms 
[2024-05-14 15:29:13] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.17ms 
[2024-05-14 15:29:13] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.48ms 
[2024-05-14 15:29:34] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.13ms 
[2024-05-14 15:29:34] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.49ms 
[2024-05-14 15:30:23] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.16ms 
[2024-05-14 15:30:23] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.50ms 
[2024-05-14 15:33:01] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.19ms 
[2024-05-14 15:33:01] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.59ms 
[2024-05-14 18:19:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.30ms 
[2024-05-14 18:19:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 1.73ms 
[2024-05-14 18:19:31] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.10ms 
[2024-05-14 18:19:31] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.39ms 
[2024-05-14 18:19:32] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.13ms 
[2024-05-14 18:19:32] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.48ms 
[2024-05-14 18:19:33] | URL : http://localhost:81/hr-attedance/api/presensi/lists-opd | 200 | Duration : 0.27ms 
[2024-05-14 18:19:33] | URL : http://localhost:81/hr-attedance/api/presensi/lists-opd | 200 | Duration : 0.46ms 
[2024-05-14 18:19:34] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.12ms 
[2024-05-14 18:19:34] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.31ms 
[2024-05-14 18:19:35] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.32ms 
[2024-05-14 18:19:35] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.47ms 
[2024-05-14 18:19:38] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.09ms 
[2024-05-14 18:19:38] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.50ms 
[2024-05-14 18:19:44] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 4.82ms 
[2024-05-14 18:19:44] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 5.30ms 
[2024-05-14 18:21:07] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.22ms 
[2024-05-14 18:21:07] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.66ms 
[2024-05-14 18:21:34] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.11ms 
[2024-05-14 18:21:34] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.40ms 
[2024-05-14 18:21:40] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.11ms 
[2024-05-14 18:21:40] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.49ms 
[2024-05-14 18:21:44] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.11ms 
[2024-05-14 18:21:44] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.37ms 
[2024-05-14 18:21:48] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.12ms 
[2024-05-14 18:21:48] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.31ms 
[2024-05-14 18:21:51] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.11ms 
[2024-05-14 18:21:51] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.37ms 
